time rocket_mass
1691264375.8631017 8416116 
1691264376.840099 8416106 
1691264377.8179927 8416101 
1691264378.883197 8416099 
1691264379.8637416 8416108 
1691264380.8381171 8416112 
1691264381.902965 8416110 
1691264382.8814065 8416111 
1691264383.8584685 8416133 
1691264384.8355234 8416130 
1691264385.9045367 8416093 
1691264386.8784041 8416109 
1691264387.8555713 8416110 
1691264388.8325915 8416136 
1691264389.89882 8416134 
1691264390.8757505 8416122 
1691264391.852802 8416082 
1691264392.8296337 8416094 
1691264393.8956723 8416113 
1691264394.8726902 8416113 
1691264395.8498037 8416100 
1691264396.82992 8416099 
1691264397.8926773 8416098 
1691264398.8698812 8416092 
1691264399.8478823 8416101 
1691264400.824968 8416109 
1691264401.8900783 8416120 
1691264402.8729432 8416141 
1691264403.8450248 8416091 
1691264404.8223143 8416065 
1691264405.8883955 8416087 
1691264406.8654637 8416122 
1691264407.841497 8416103 
1691264408.8184376 8416109 
1691264409.884554 8416097 
1691264410.8616316 8416103 
1691264411.838632 8416077 
1691264412.9047155 8416111 
1691264413.8844674 8416087 
1691264414.858909 8416085 
1691264415.8359118 8416086 
1691264416.9019105 8416074 
1691264417.8789678 8416101 
1691264418.8570297 8416115 
1691264419.838999 8416103 
1691264420.8999243 8416094 
1691264421.8769517 8416090 
1691264422.8541074 8416090 
1691264423.8311267 8416121 
1691264424.8970952 8416108 
1691264425.8770602 8416114 
1691264426.8513448 8416109 
1691264427.8283792 8416057 
1691264428.8944762 8416100 
1691264429.8714757 8416108 
1691264430.8482997 8416079 
1691264431.8290832 8416115 
1691264432.8916476 8416113 
1691264433.86975 8416118 
1691264434.8467395 8416116 
1691264435.8236768 8416112 
1691264436.8898673 8416094 
1691264437.868543 8416096 
1691264438.8439376 8416093 
1691264439.833121 8416110 
1691264440.8879342 8416109 
1691264441.8649564 8416083 
1691264442.8409698 8416103 
1691264443.822134 8416102 
1691264444.8851163 8416103 
1691264445.8620903 8416105 
1691264446.8390818 8416096 
1691264447.9051373 8416114 
1691264448.882086 8416114 
1691264449.8626082 8416098 
1691264450.8372834 8416099 
1691264451.9034145 8416100 
1691264452.8804808 8416117 
1691264453.8585 8416099 
1691264454.835524 8416075 
1691264455.9042463 8416120 
1691264456.8786232 8416113 
1691264457.855601 8416102 
1691264458.8326705 8416120 
1691264459.8987439 8416129 
1691264460.8768072 8416081 
1691264461.855721 8416099 
1691264462.8310044 8416102 
1691264463.8970928 8416099 
1691264464.8737912 8416106 
1691264465.8511505 8416133 
1691264466.8281822 8416108 
1691264467.8973024 8416096 
1691264468.8721457 8416091 
1691264469.8510141 8416089 
1691264470.8262746 8416105 
1691264471.8923285 8416087 
1691264472.8693745 8416111 
1691264473.8475213 8416109 
1691264474.8243096 8416099 
1691264475.8906665 8416088 
1691264476.867597 8416095 
1691264477.8458061 8416083 
1691264478.8232007 8416116 
1691264479.887625 8416082 
1691264480.8645744 8416103 
1691264481.841585 8416106 
1691264482.8199272 8416091 
1691264483.88606 8416102 
1691264484.8629715 8416109 
1691264485.8399017 8416112 
1691264486.905924 8416103 
1691264487.883972 8416126 
1691264488.8610723 8416074 
1691264489.8471532 8416101 
1691264490.9041603 8416117 
1691264491.8812137 8416120 
1691264492.859276 8416117 
1691264493.8366477 8416102 
1691264494.9023724 8416102 
1691264495.879282 8416098 
1691264496.8563895 8416095 
1691264497.8344119 8416090 
1691264498.9004552 8416108 
1691264499.8775089 8416108 
1691264500.8569298 8416108 
1691264501.8315167 8416115 
1691264508.850652 8416099 
1691264517.8231373 8416107 
1691264518.900788 8416101 
1691264519.8666394 8416085 
1691264520.8433847 8416086 
1691264521.8215744 8416112 
1691264522.887777 8416116 
1691264523.864823 8416122 
1691264524.8444085 8416110 
1691264525.9079022 8416111 
1691264526.8846169 8416121 
1691264527.8628726 8416090 
1691264528.839926 8416129 
1691264529.9060154 8416090 
1691264530.886114 8416108 
1691264531.860179 8416106 
1691264532.8381307 8416087 
1691264533.9036405 8416106 
1691264537.9012105 8416087 
1691264543.856284 8416079 
1691264544.83157 8416086 
1691264545.8977907 8416095 
1691264546.8737628 8416083 
1691264547.8506114 8416101 
1691264548.831333 8416099 
1691264549.8950295 8416090 
1691264550.8721342 8416104 
1691264551.849064 8416095 
1691264552.8261397 8416095 
1691264553.892148 8416076 
1691264554.8716605 8416096 
1691264555.84714 8416109 
1691264556.824335 8416056 
1691264557.8903859 8416092 
1691264558.8674033 8416112 
1691264559.8455503 8416098 
1691264560.8225253 8416113 
1691264561.8885522 8416080 
1691264562.8656135 8416070 
1691264563.8426647 8416102 
1691264564.9086664 8416093 
1691264565.8867702 8416112 
1691264566.8636339 8416100 
1691264567.840946 8416096 
1691264568.907032 8416096 
1691264569.883748 8416105 
1691264570.8646083 8416097 
1691264571.8391824 8416079 
1691264572.9051764 8416084 
1691264573.8822577 8416095 
1691264574.8663766 8416094 
1691264575.8373663 8416066 
1691264576.9030523 8416081 
1691264577.880136 8416055 
1691264578.8574567 8416068 
1691264579.8343027 8416085 
1691264580.9006202 8416094 
1691264581.8805625 8416084 
1691264582.8545063 8416091 
1691264583.8314805 8416099 
1691264584.897526 8416091 
1691264585.8756897 8416083 
1691264586.8527174 8416086 
1691264587.8320346 8416074 
1691264588.895864 8416101 
1691264589.8738213 8416075 
1691264590.850897 8416063 
1691264591.8279238 8416100 
1691264592.8939111 8416108 
1691264593.8751192 8416109 
1691264594.849237 8416099 
1691264595.826298 8416100 
1691264596.892406 8416091 
1691264597.8694038 8416099 
1691264598.8462996 8416099 
1691264599.8273568 8416100 
1691264600.890344 8416101 
1691264601.8673759 8416104 
1691264602.8444016 8416104 
1691264603.8225412 8416094 
1691264604.888118 8416113 
1691264605.8678086 8416101 
1691264606.8424504 8416121 
1691264607.9083586 8416095 
1691264608.8858562 8416119 
1691264609.8639011 8416115 
1691264610.8407845 8416125 
1691264611.9080477 8416089 
1691264612.883826 8416113 
1691264613.8611932 8416103 
1691264614.8382804 8416091 
1691264615.9041853 8416102 
1691264616.8811634 8416103 
1691264617.8590639 8416103 
1691264618.8363585 8416091 
1691264619.9024017 8416090 
1691264620.8794367 8416100 
1691264621.8564472 8416138 
1691264622.8506532 8416133 
1691264623.901835 8416113 
1691264624.8778098 8416102 
1691264625.8548295 8416137 
1691264626.832872 8416111 
1691264627.8987746 8416120 
1691264628.878872 8416105 
1691264629.852793 8416097 
1691264630.8310468 8416102 
1691264631.8969395 8416120 
1691264632.8814492 8416133 
1691264633.85114 8416110 
1691264635.8947306 8416104 
1691264636.8719478 8416127 
1691264637.8489769 8416098 
1691264638.825762 8416094 
1691264639.8934298 8416105 
1691264640.8736537 8416109 
1691264641.8476965 8416114 
1691264642.8246582 8416088 
1691264643.890888 8416114 
1691264644.8684905 8416099 
1691264645.8476706 8416070 
1691264646.8225486 8416126 
1691264647.8884676 8416089 
1691264648.865785 8416109 
1691264649.8523467 8416111 
1691264650.909752 8416113 
1691264651.8858764 8416094 
1691264653.8411243 8416127 
1691264654.9072526 8416125 
1691264655.884285 8416115 
1691264656.8652217 8416137 
1691264657.8395727 8416117 
1691264658.905366 8416138 
1691264659.8822036 8416122 
1691264660.8604295 8416129 
1691264661.8375804 8416121 
1691264662.9032936 8416109 
1691264663.8806841 8416117 
1691264664.8577316 8416096 
1691264665.8357337 8416106 
1691264666.90181 8416104 
1691264667.8788338 8416114 
1691264668.8575976 8416110 
1691264669.832973 8416116 
1691264670.8989592 8416111 
1691264671.876026 8416116 
1691264672.8583255 8416126 
1691264673.8309886 8416105 
1691264674.8969922 8416113 
1691264675.8742154 8416093 
1691264676.851239 8416112 
1691264677.8282695 8416129 
1691264678.896448 8416099 
1691264679.8712602 8416114 
1691264680.8492754 8416101 
1691264681.8253517 8416127 
1691264682.8914726 8416120 
1691264683.8682766 8416117 
1691264684.8480422 8416122 
1691264685.9115026 8416103 
1691264686.8884885 8416114 
1691264687.8655553 8416121 
1691264688.8479824 8416103 
1691264689.9096177 8416092 
1691264690.889073 8416113 
1691264691.863874 8416107 
1691264692.8410075 8416113 
1691264693.9070961 8416098 
1691264694.8840082 8416091 
1691264695.8611238 8416104 
1691264696.8401809 8416106 
1691264697.9042065 8416098 
1691264698.882268 8416078 
1691264699.8592958 8416116 
1691264700.8362882 8416103 
1691264701.9024525 8416086 
1691264702.8794146 8416121 
1691264703.8564744 8416108 
1691264704.8333848 8416118 
1691264705.8994184 8416073 
1691264706.877525 8416115 
1691264707.855953 8416105 
1691264708.8383436 8416115 
1691264709.8976874 8416125 
1691264710.8748868 8416134 
1691264711.8528197 8416111 
1691264712.8298695 8416100 
1691264713.8986604 8416096 
1691264714.872692 8416126 
1691264715.8511295 8416130 
1691264716.8272276 8416111 
1691264717.8928409 8416109 
1691264718.8716376 8416130 
1691264719.8473303 8416120 
1691264720.8243017 8416125 
1691264721.8900654 8416122 
1691264722.8682663 8416120 
1691264723.845306 8416082 
1691264724.9150445 8416089 
1691264725.8884203 8416093 
1691264726.8654284 8416105 
1691264727.8426554 8416092 
1691264728.9086432 8416094 
1691264729.8856766 8416110 
1691264730.8636973 8416091 
1691264731.8406148 8416090 
1691264732.9067066 8416119 
1691264733.8837364 8416067 
1691264734.860742 8416108 
1691264735.8401968 8416127 
1691264736.9039214 8416094 
1691264737.8819263 8416092 
1691264738.8606951 8416107 
1691264739.8360295 8416086 
1691264740.902094 8416107 
1691264741.8814063 8416078 
1691264742.856012 8416088 
1691264743.8342004 8416106 
1691264744.9002373 8416091 
1691264745.8772888 8416069 
1691264746.8544137 8416067 
1691264747.831306 8416084 
1691264748.8972647 8416057 
1691264749.874479 8416068 
1691264750.852382 8416087 
1691264751.8295436 8416093 
1691264752.8972437 8416092 
1691264753.8714437 8416080 
1691264754.8487413 8416079 
1691264755.8267837 8416094 
1691264756.892734 8416087 
1691264757.8697195 8416078 
1691264758.8484976 8416082 
1691264759.912791 8416091 
1691264760.8900208 8416082 
1691264761.8680935 8416121 
1691264762.8451505 8416086 
1691264763.9134808 8416102 
1691264764.8881266 8416087 
1691264765.865391 8416118 
1691264766.8434775 8416116 
1691264767.9093258 8416095 
1691264768.8866947 8416115 
1691264769.8661633 8416100 
1691264770.840511 8416101 
1691264771.906678 8416124 
1691264772.8845246 8416090 
1691264773.8616133 8416105 
1691264774.8385549 8416096 
1691264775.908484 8416114 
1691264776.8828216 8416116 
1691264777.8597894 8416096 
1691264778.8368392 8416100 
1691264779.902984 8416085 
1691264780.879972 8416098 
1691264781.8594148 8416088 
1691264782.8351133 8416111 
1691264783.9011378 8416099 
1691264784.8781986 8416087 
1691264785.855228 8416097 
1691264786.8323452 8416094 
1691264787.9017985 8416076 
1691264788.8754647 8416097 
1691264789.8524728 8416090 
1691264790.8294911 8416081 
1691264791.89548 8416142 
1691264792.8735156 8416101 
1691264793.85332 8416121 
1691264794.8274968 8416101 
1691264795.893763 8416098 
1691264796.8708446 8416092 
1691264797.8487186 8416098 
1691264798.8257995 8416138 
1691264799.8946662 8416096 
1691264800.8689911 8416096 
1691264801.8461194 8416109 
1691264802.9120665 8416083 
1691264803.8903484 8416112 
1691264804.8671434 8416091 
1691264805.8439856 8416098 
1691264806.9103773 8416095 
1691264807.8873494 8416106 
1691264808.8653517 8416081 
1691264809.8425248 8416076 
1691264810.9103425 8416111 
1691264811.8855784 8416101 
1691264812.862481 8416089 
1691264813.8404932 8416084 
1691264814.9065363 8416109 
1691264815.883724 8416100 
1691264816.8607676 8416093 
1691264817.837827 8416082 
1691264818.9038365 8416095 
1691264819.8819182 8416084 
1691264820.8590024 8416103 
1691264821.8359146 8416083 
1691264822.9018888 8416112 
1691264836.8487074 8416094 
1691264837.8296258 8416075 
1691264838.892958 8416080 
1691264839.8698978 8416080 
1691264840.848662 8416075 
1691264841.912889 8416090 
1691264842.8901234 8416085 
1691264843.866838 8416083 
1691264844.8448362 8416096 
1691264845.9109118 8416087 
1691264846.8880868 8416076 
1691264851.8629029 8416086 
1691264852.8411906 8416076 
1691264853.9070187 8416075 
1691264854.885579 8416091 
1691264855.8612235 8416061 
1691264856.8393395 8416099 
1691264857.9049006 8416074 
1691264858.8822784 8416098 
1691264859.8592708 8416069 
1691264860.8391078 8416103 
1691264861.9034348 8416068 
1691264862.880392 8416099 
1691264863.8573833 8416059 
1691264864.8344364 8416087 
1691264865.9023898 8416071 
1691264866.8784413 8416098 
1691264867.8555987 8416109 
1691264868.8325624 8416105 
1691264869.8986502 8416107 
1691264870.8757524 8416108 
1691264871.855967 8416110 
1691264872.8299327 8416102 
1691264873.8963127 8416083 
1691264874.8729587 8416109 
1691264875.8500862 8416090 
1691264876.8280551 8416099 
1691264877.8972106 8416077 
1691264878.8712637 8416082 
1691264882.8687878 8416101 
1691264883.8468132 8416095 
1691264884.912783 8416098 
1691264885.8898304 8416087 
1691264886.8670323 8416093 
1691264887.8433936 8416129 
1691264888.9126654 8416119 
1691264889.8874288 8416124 
1691264890.8641222 8416099 
1691264891.8412178 8416113 
1691264892.9071562 8416120 
1691264893.885394 8416093 
1691264894.8640082 8416105 
1691264895.8395987 8416096 
1691264917.8726716 8416112 
1691264918.8550212 8416096 
1691264919.916831 8416103 
1691264920.8936207 8416084 
1691264921.8695185 8416086 
1691264922.8468034 8416086 
1691264923.9127548 8416111 
1691264924.889547 8416106 
1691264925.867854 8416101 
1691264926.8474703 8416087 
1691264927.9110518 8416103 
1691264928.8881085 8416108 
1691264929.866027 8416077 
1691264930.843214 8416095 
1691264931.9091332 8416093 
1691264932.8861609 8416086 
1691264933.863325 8416102 
1691264934.8413477 8416093 
1691264935.9075165 8416085 
1691264936.8844798 8416067 
1691264937.8625104 8416093 
1691264938.841826 8416082 
1691264939.905429 8416081 
1691264940.8824282 8416101 
1691264941.85955 8416052 
1691264942.8365958 8416051 
1691264943.90558 8416107 
1691264944.8805847 8416075 
1691264945.8578532 8416101 
1691264946.834782 8416088 
1691264947.9008975 8416076 
1691264948.887351 8416058 
1691264949.8589487 8416069 
1691264950.833137 8416100 
1691264951.899158 8416098 
1691264952.877199 8416065 
1691264953.854087 8416082 
1691264954.8311038 8416083 
1691264955.8988712 8416093 
1691264956.8734891 8416105 
1691264957.8503191 8416107 
1691264958.828581 8416072 
1691264959.8945525 8416073 
1691264960.8717108 8416076 
1691264961.848574 8416095 
1691264962.9145644 8416071 
1691264963.8915203 8416084 
1691264964.869692 8416090 
1691264965.8467116 8416057 
1691264966.9149892 8416090 
1691264967.8898747 8416112 
1691264968.8783057 8416108 
1691264969.8450334 8416110 
1691264970.9110265 8416087 
1691264971.8889377 8416118 
1691264972.8650045 8416118 
1691264973.8431618 8416121 
1691264974.9092183 8416117 
1691264975.8864162 8416114 
1691264976.8632889 8416087 
1691264977.8414428 8416107 
1691264978.9075403 8416111 
1691264979.8846624 8416095 
1691264980.861532 8416134 
1691264981.8397593 8416115 
1691264982.9084513 8416126 
1691264983.882634 8416120 
1691264984.859734 8416117 
1691264985.8367088 8416118 
1691264986.9029236 8416104 
1691264987.8809009 8416088 
1691264988.8580267 8416103 
1691264989.8399706 8416123 
1691264990.9010522 8416113 
1691264991.8791034 8416083 
1691264992.8561513 8416098 
1691264993.8353128 8416101 
1691264994.898311 8416089 
1691264995.8752065 8416121 
1691264996.852978 8416097 
1691264997.8304276 8416094 
1691264998.8982587 8416096 
1691264999.8734663 8416073 
1691265000.8514152 8416091 
1691265001.917343 8416134 
1691265002.8944092 8416084 
1691265003.8764985 8416100 
1691265004.8506014 8416119 
1691265005.9155009 8416078 
1691265006.8926947 8416103 
1691265007.8697684 8416101 
1691265008.8468344 8416054 
1691265009.9138982 8416090 
1691265010.893587 8416077 
1691265011.8679307 8416068 
1691265012.8450093 8416100 
1691265013.912044 8416085 
1691265014.8890443 8416107 
1691265015.8661802 8416062 
1691265016.843197 8416037 
1691265017.909232 8416067 
1691265018.8890219 8416067 
1691265019.8643599 8416074 
1691265020.841413 8416094 
1691265021.9099176 8416100 
1691265022.885411 8416076 
1691265023.8625798 8416068 
1691265024.839598 8416063 
1691265025.90555 8416070 
1691265026.8828087 8416089 
1691265027.8622231 8416062 
1691265028.8368409 8416092 
1691265029.9027617 8416081 
1691265030.8798208 8416085 
1691265031.8578932 8416041 
1691265032.8349795 8416061 
1691265033.9009442 8416073 
1691265034.878074 8416063 
1691265035.8560948 8416069 
1691265036.83327 8416099 
1691265037.8992586 8416075 
1691265038.879097 8416077 
1691265039.8542469 8416090 
1691265040.8312843 8416083 
1691265041.8972697 8416123 
1691265042.8743796 8416065 
1691265043.8524027 8416081 
1691265044.9186642 8416080 
1691265045.8955147 8416105 
1691265046.872743 8416081 
1691265047.850765 8416093 
1691265048.9168231 8416086 
1691265049.8937454 8416092 
1691265050.8708265 8416104 
1691265051.8477852 8416080 
1691265052.9138625 8416092 
1691265053.890938 8416106 
1691265054.8710527 8416106 
1691265055.8460455 8416113 
1691265056.912179 8416099 
1691265057.8890343 8416112 
1691265058.877805 8416116 
1691265059.844205 8416127 
1691265060.910263 8416092 
1691265061.8873005 8416108 
1691265062.8643174 8416125 
1691265063.8413632 8416113 
1691265064.9074452 8416096 
1691265065.8872893 8416116 
1691265066.8616884 8416116 
1691265067.8396966 8416144 
1691265068.9071567 8416111 
1691265069.8828707 8416119 
1691265070.8596482 8416106 
1691265071.8377352 8416118 
1691265072.903824 8416104 
1691265073.8808472 8416131 
1691265074.858942 8416099 
1691265075.8359458 8416132 
1691265076.9050722 8416107 
1691265077.8788018 8416108 
1691265078.8644106 8416105 
1691265079.834115 8416114 
1691265080.9001734 8416094 
1691265081.8772209 8416114 
1691265082.856942 8416081 
1691265083.832253 8416119 
1691265084.898381 8416115 
1691265085.8754342 8416095 
1691265086.8524175 8416103 
1691265087.9184632 8416125 
1691265088.900895 8416102 
1691265089.8736253 8416104 
1691265090.8506734 8416096 
1691265091.9166884 8416082 
1691265092.8950746 8416073 
1691265093.871771 8416094 
1691265094.8525188 8416118 
1691265095.9147186 8416111 
1691265096.8916695 8416124 
1691265097.8699276 8416079 
1691265098.847219 8416100 
1691265099.9119966 8416100 
1691265100.8890426 8416107 
1691265101.8661394 8416089 
1691265102.8439617 8416126 
1691265103.9101777 8416122 
1691265104.88732 8416100 
1691265105.8674147 8416126 
1691265106.842364 8416128 
1691265107.9083788 8416106 
1691265108.8873131 8416128 
1691265109.8625698 8416097 
1691265110.8406465 8416114 
1691265111.909603 8416114 
1691265112.8836257 8416116 
1691265113.8605084 8416123 
1691265114.8387878 8416124 
1691265115.904754 8416114 
1691265116.8817568 8416122 
1691265117.8587492 8416123 
1691265118.8368537 8416113 
1691265119.9030333 8416091 
1691265120.8800244 8416119 
1691265121.857036 8416098 
1691265122.836561 8416095 
1691265123.9011183 8416129 
1691265124.878461 8416099 
1691265125.8552704 8416113 
1691265126.8322756 8416085 
1691265127.8982835 8416116 
1691265128.8880095 8416115 
1691265129.853411 8416098 
1691265130.919546 8416111 
1691265131.8964977 8416076 
1691265132.8734844 8416092 
1691265133.8516638 8416111 
1691265134.9167218 8416106 
1691265135.893736 8416120 
1691265136.8707275 8416123 
1691265137.8487089 8416116 
1691265138.9159422 8416118 
1691265139.891934 8416118 
1691265140.868981 8416111 
1691265141.846035 8416135 
1691265142.9120674 8416106 
1691265143.890048 8416124 
1691265144.8671415 8416101 
1691265145.8441756 8416113 
1691265146.9102833 8416148 
1691265147.8873026 8416116 
1691265148.8758423 8416139 
1691265149.844732 8416112 
1691265150.90843 8416103 
1691265151.8854587 8416113 
1691265152.863667 8416144 
1691265153.8396044 8416132 
1691265154.9055607 8416125 
1691265155.8827033 8416131 
1691265156.8596926 8416131 
1691265157.8377504 8416154 
1691265158.903766 8416149 
1691265159.8808973 8416130 
1691265160.860789 8416131 
1691265161.8350346 8416126 
1691265162.9009826 8416128 
1691265163.8781466 8416108 
1691265164.8551507 8416152 
1691265165.8332508 8416132 
1691265166.899345 8416117 
1691265167.8760338 8416137 
1691265168.863747 8416152 
1691265169.9190707 8416134 
1691265170.8953838 8416151 
1691265171.8751488 8416139 
1691265172.8504274 8416164 
1691265173.91654 8416176 
1691265174.893329 8416150 
1691265175.8705528 8416131 
1691265176.8477428 8416119 
1691265177.9159253 8416134 
1691265178.8925781 8416116 
1691265179.8687975 8416139 
1691265180.8456192 8416121 
1691265181.9116368 8416139 
1691265182.888879 8416119 
1691265183.8679194 8416144 
1691265184.8429637 8416143 
1691265185.909065 8416135 
1691265186.8871088 8416168 
1691265187.8641062 8416138 
1691265188.8411772 8416122 
1691265189.909937 8416148 
1691265190.884294 8416126 
1691265191.861321 8416142 
1691265192.8394217 8416114 
1691265193.9054394 8416118 
1691265194.8824487 8416122 
1691265195.8593073 8416134 
1691265196.8365042 8416130 
1691265197.9024465 8416122 
1691265198.8814952 8416091 
1691265199.856765 8416104 
1691265200.834818 8416107 
1691265201.9008036 8416120 
1691265202.8778353 8416129 
1691265203.8549447 8416119 
1691265204.920992 8416131 
1691265205.9004414 8416142 
1691265206.874054 8416156 
1691265207.8520498 8416120 
1691265208.9180899 8416128 
1691265209.8952405 8416121 
1691265210.872212 8416132 
1691265211.8502064 8416112 
1691265212.9153516 8416124 
1691265213.8922355 8416106 
1691265214.8693514 8416120 
1691265215.847598 8416130 
1691265216.9133127 8416121 
1691265217.8906353 8416145 
1691265218.8805108 8416132 
1691265219.8447895 8416142 
1691265220.9110355 8416132 
1691265221.88771 8416114 
1691265222.868308 8416138 
1691265223.8417914 8416106 
1691265224.9079478 8416126 
1691265225.8848555 8416116 
1691265226.862763 8416112 
1691265227.8401003 8416095 
1691265228.907881 8416097 
1691265229.8832426 8416122 
1691265230.860197 8416086 
1691265231.8372333 8416099 
1691265232.903083 8416110 
1691265233.8834808 8416099 
1691265234.8583457 8416113 
1691265235.834906 8416103 
1691265236.9010293 8416104 
1691265237.8785136 8416087 
1691265238.8550315 8416133 
1691265239.923125 8416097 
1691265241.8752897 8416081 
1691265242.8515143 8416110 
1691265243.9183345 8416114 
1691265244.8962915 8416089 
1691265245.8732996 8416086 
1691265246.854298 8416077 
1691265247.9165337 8416099 
1691265269.8579617 8416093 
1691265270.8348362 8416094 
1691265283.8930254 8416092 
1691265284.8696117 8416102 
1691265285.8474119 8416084 
1691265286.912482 8416089 
1691265287.8895075 8416111 
1691265288.8674765 8416089 
1691265289.8446307 8416088 
1691265290.910664 8416082 
1691265291.8901653 8416069 
1691265292.8647585 8416076 
1691265293.8417778 8416102 
1691265294.9079645 8416068 
1691265295.8848784 8416080 
1691265296.8630023 8416088 
1691265297.8397787 8416090 
1691265307.8783205 8416115 
1691265308.8555434 8416105 
1691265309.921248 8416094 
1691265310.8983836 8416076 
1691265311.8754847 8416085 
1691265312.860339 8416097 
1691265313.9217775 8416094 
1691265314.8964994 8416062 
1691265315.8736439 8416071 
1691265316.8515656 8416082 
1691265317.9177806 8416063 
1691265318.8946984 8416071 
1691265319.8718426 8416063 
1691265320.8497298 8416100 
1691265321.9158905 8416080 
1691265322.892931 8416092 
1691265323.8751986 8416081 
1691265324.849868 8416090 
1691265325.9141314 8416093 
1691265326.89116 8416076 
1691265327.8672242 8416079 
1691265328.8442302 8416072 
1691265329.9112713 8416069 
1691265330.888378 8416074 
1691265331.865198 8416078 
1691265332.8423648 8416094 
1691265333.9125314 8416077 
1691265334.8864806 8416084 
1691265335.8652964 8416078 
1691265336.840607 8416088 
1691265337.9068508 8416080 
1691265338.8847775 8416054 
1691265339.861957 8416098 
1691265340.839681 8416078 
1691265341.905866 8416086 
1691265342.8827763 8416111 
1691265343.8712497 8416076 
1691265344.8429916 8416100 
1691265345.9043906 8416072 
1691265346.8830261 8416069 
1691265347.8581398 8416076 
1691265348.8361588 8416083 
1691265349.9022586 8416059 
1691265350.879129 8416091 
1691265351.8562045 8416093 
1691265352.9256127 8416078 
1691265353.9013615 8416083 
1691265354.8774374 8416100 
1691265355.8554032 8416083 
1691265356.9212992 8416071 
1691265357.898599 8416069 
1691265358.875682 8416109 
1691265359.859192 8416075 
1691265360.9196908 8416060 
1691265361.8968945 8416090 
1691265362.874923 8416069 
1691265363.8644829 8416084 
1691265364.9169228 8416077 
1691265365.8939707 8416093 
1691265366.8711345 8416068 
1691265367.8491511 8416056 
1691265368.9152832 8416083 
1691265369.8919473 8416086 
1691265370.8701246 8416092 
1691265371.847253 8416074 
1691265372.913458 8416075 
1691265373.8906689 8416051 
1691265374.8684618 8416090 
1691265375.8455427 8416093 
1691265376.911594 8416091 
1691265377.888327 8416088 
1691265378.868952 8416087 
1691265379.8449934 8416087 
1691265380.9094644 8416085 
1691265381.8866498 8416070 
1691265382.8810995 8416067 
1691265383.8418007 8416086 
1691265384.90786 8416088 
1691265385.8848972 8416084 
1691265386.8630593 8416076 
1691265387.839832 8416093 
1691265388.9059474 8416070 
1691265389.8831735 8416082 
1691265390.863489 8416073 
1691265391.83824 8416086 
1691265392.9041915 8416097 
1691265393.8828483 8416062 
1691265394.859282 8416063 
1691265395.9252512 8416077 
1691265396.9024045 8416107 
1691265397.8794363 8416065 
1691265398.8565004 8416072 
1691265399.9226785 8416074 
1691265400.8997376 8416107 
1691265401.8790069 8416080 
1691265402.8538702 8416083 
1691265403.919838 8416070 
1691265404.896866 8416102 
1691265405.8748946 8416091 
1691265406.8519533 8416083 
1691265407.918001 8416080 
1691265408.8948307 8416073 
1691265409.8719985 8416079 
1691265410.850109 8416084 
1691265411.9160402 8416079 
1691265412.894596 8416072 
1691265413.8749387 8416098 
1691265414.847529 8416100 
1691265415.913362 8416068 
1691265416.891485 8416088 
1691265417.8682802 8416080 
1691265418.845524 8416096 
1691265419.9113295 8416117 
1691265420.8884685 8416080 
1691265421.8658025 8416125 
1691265422.8437147 8416096 
1691265423.9125655 8416121 
1691265424.8867247 8416086 
1691265425.863752 8416097 
1691265426.8406346 8416075 
1691265427.9078014 8416083 
1691265428.8847635 8416070 
1691265429.8631008 8416120 
1691265430.838854 8416102 
1691265431.9048603 8416087 
1691265432.8830552 8416098 
1691265433.8600972 8416086 
1691265434.9250395 8416113 
1691265435.9033353 8416072 
1691265436.880351 8416112 
1691265437.8573818 8416110 
1691265438.9234579 8416091 
1691265439.9004982 8416114 
1691265440.879495 8416096 
1691265441.8553467 8416081 
1691265442.9216843 8416070 
1691265443.8985724 8416077 
1691265444.8766975 8416098 
1691265445.8537858 8416082 
1691265446.9195502 8416087 
1691265447.896787 8416090 
1691265448.8748462 8416071 
1691265449.8517306 8416078 
1691265450.9177969 8416084 
1691265451.8969138 8416095 
1691265452.872867 8416080 
1691265453.8498569 8416081 
1691265454.9161284 8416073 
1691265455.8932183 8416076 
1691265456.8701956 8416076 
1691265457.8487048 8416081 
1691265458.9143639 8416090 
1691265459.891405 8416114 
1691265460.8684173 8416072 
1691265461.8464658 8416081 
1691265462.914347 8416101 
1691265463.8912761 8416096 
1691265464.866726 8416101 
1691265465.84368 8416090 
1691265466.9095132 8416105 
1691265467.8867931 8416095 
1691265468.864644 8416103 
1691265469.840681 8416130 
1691265470.906774 8416090 
1691265471.8836794 8416089 
1691265472.8607132 8416089 
1691265473.839741 8416085 
1691265474.9038925 8416089 
1691265475.881035 8416106 
1691265476.8579803 8416090 
1691265477.924066 8416081 
1691265478.9022472 8416092 
1691265479.8793306 8416093 
1691265480.8567069 8416104 
1691265481.9223897 8416095 
1691265482.8995001 8416104 
1691265483.8781824 8416111 
1691265484.8552787 8416078 
1691265485.919528 8416100 
1691265486.8963652 8416099 
1691265487.8747418 8416119 
1691265490.895146 8416088 
1691265491.8720546 8416088 
1691265492.8492334 8416066 
1691265493.9152517 8416082 
1691265494.8913293 8416073 
1691265495.870055 8416084 
1691265496.8464222 8416080 
1691265497.9123905 8416088 
1691265498.889495 8416075 
1691265499.8665168 8416098 
1691265500.8435988 8416072 
1691265501.9103162 8416060 
1691265502.8874629 8416074 
