time Temperature_tc1 Temperature_tc2
1691264921.2366261 1825 1900 
1691264922.2452557 1825 1900 
1691264923.235459 1825 1925 
1691264924.2345955 1825 1925 
1691264925.2355592 1825 1925 
1691264926.236684 1825 1925 
1691264927.2360127 1825 1925 
1691264928.2351146 1825 1925 
1691264929.2362404 1825 1925 
1691264930.2361517 1825 1925 
1691264931.2364078 1825 1925 
1691264932.2390516 1825 1925 
1691264933.2363162 1825 1925 
1691264934.236366 1825 1925 
1691264935.2364006 1825 1900 
1691264936.2364762 1825 1925 
1691264937.2378583 1825 1875 
1691264938.2361941 1650 1925 
1691264939.2352505 1850 1925 
1691264940.2363522 1700 1950 
1691264941.23663 1850 1925 
1691264942.2365706 1725 1925 
1691264943.2355294 1825 1900 
1691264944.2365124 1750 1950 
1691264945.2367454 1825 1925 
1691264946.2368627 1725 1950 
1691264947.2359045 1825 1925 
1691264948.2385936 1675 1950 
1691264949.2369697 1825 1900 
1691264950.2370389 1650 1950 
1691264951.2358477 1825 1950 
1691264952.2480292 1725 1975 
1691264953.236795 1825 1975 
1691264954.2370186 1750 1975 
1691264955.2361906 1825 1975 
1691264956.2361953 1825 1975 
1691264957.2362602 1825 1950 
1691264958.235116 1800 1900 
1691264959.238999 1825 1950 
1691264960.2359848 1800 1950 
1691264961.236906 1825 1950 
1691264962.241937 1825 1875 
1691264963.2363129 1800 1950 
1691264964.2365038 1825 1900 
1691264965.236491 1800 1925 
1691264966.2354474 1825 1875 
1691264967.2366393 1800 1850 
1691264968.2367609 1800 1900 
1691264969.2365503 1800 1925 
1691264970.2379098 1825 1850 
1691264971.2367878 1825 1900 
1691264972.23976 1825 1800 
1691264973.2367184 1825 1875 
1691264974.2357717 1675 1925 
1691264975.2369292 1825 1925 
1691264976.2385185 1675 1925 
1691264977.2368798 1850 1900 
1691264978.2370925 1600 1925 
1691264979.237335 1825 1875 
1691264980.2370107 1500 1900 
1691264981.2376935 1825 1925 
1691264982.2491689 1550 1925 
1691264983.2366498 1800 1925 
1691264984.2364714 1575 1900 
1691264985.2364337 1700 1900 
1691264986.2368279 1550 1925 
1691264987.236611 1825 1925 
1691264988.237616 1650 1925 
1691264989.2365837 1750 1925 
1691264990.2369316 1450 1825 
1691264991.2368968 1725 1925 
1691264992.236871 1825 1825 
1691264993.2369506 1825 1925 
1691264994.2378783 1825 1850 
1691264995.2373567 1825 1925 
1691264996.237101 1825 1875 
1691264997.237304 1825 1925 
1691264998.2376635 1825 1875 
1691264999.2371373 1825 1925 
1691265000.2383065 1825 1900 
1691265001.2380927 1825 1925 
1691265002.2392442 1825 1875 
1691265003.2373645 1825 1925 
1691265004.2373135 1825 1925 
1691265005.237472 1825 1950 
1691265006.2378337 1825 1950 
1691265007.237765 1825 1925 
1691265008.237845 1775 1950 
1691265009.2378414 1825 1950 
1691265010.237921 1775 1950 
1691265011.2379665 1825 1950 
1691265012.2379997 1825 1950 
1691265013.2380517 1825 1925 
1691265014.2383435 1700 1925 
1691265015.238144 1825 1925 
1691265016.2392192 1725 1925 
1691265017.2382429 1675 1925 
1691265018.2382812 1425 1925 
1691265019.2388628 1475 1925 
1691265020.238176 1700 1575 
1691265021.2384117 1525 1925 
1691265022.2395 1525 1700 
1691265023.2383323 1525 1925 
1691265024.2384405 1700 1625 
1691265025.2384353 1225 1875 
1691265026.2383015 1825 1575 
1691265027.23844 1500 1825 
1691265028.2383616 1825 1750 
1691265029.2385747 1725 1925 
1691265030.2384775 1825 1575 
1691265031.2388523 1225 1900 
1691265032.2526224 1825 1650 
1691265033.2413976 1500 1925 
1691265034.2387233 1825 1725 
1691265035.2387054 1825 1925 
1691265036.238974 1825 1925 
1691265037.2387664 1825 1950 
1691265038.2392335 1825 1950 
1691265039.2422743 1825 1950 
1691265040.2389467 1825 1950 
1691265041.239029 1825 1950 
1691265042.2393513 1825 1950 
1691265043.2394676 1825 1925 
1691265044.2393122 1825 1950 
1691265045.2394516 1825 1875 
1691265046.2395277 1825 1925 
1691265047.237209 1825 1900 
1691265048.240502 1825 1925 
1691265049.2407618 1825 1925 
1691265050.2422123 1825 1950 
1691265051.2405016 1825 1900 
1691265052.2407558 1825 1925 
1691265053.240804 1775 1900 
1691265054.2407722 1825 1900 
1691265055.2406921 1725 1925 
1691265056.2424934 1825 1875 
1691265057.2408965 1725 1875 
1691265058.237791 1825 1875 
1691265059.2409592 1775 1925 
1691265060.2382736 1825 1900 
1691265061.2382271 1550 1950 
1691265062.2372057 1825 1900 
1691265063.238209 1725 1950 
1691265064.238244 1800 1900 
1691265065.2382393 1725 1925 
1691265066.2373857 1825 1925 
1691265067.240137 1450 1925 
1691265068.2381575 1825 1925 
1691265069.2404544 1500 1900 
1691265070.2371876 1825 1925 
1691265071.2385302 1800 1950 
1691265072.238584 1800 1925 
1691265073.2394912 1800 1950 
1691265074.2389984 1800 1950 
1691265075.2388906 1825 1875 
1691265076.2387974 1800 1925 
1691265077.239842 1800 1850 
1691265078.2395248 1825 1925 
1691265079.239228 1825 1875 
1691265080.238663 1825 1925 
1691265081.2388089 1825 1850 
1691265082.2388024 1825 1925 
1691265083.2416227 1825 1825 
1691265084.2389753 1825 1900 
1691265085.2381556 1825 1775 
1691265086.2397344 1800 1900 
1691265087.2390862 1800 1825 
1691265088.2392826 1800 1900 
1691265089.2384439 1325 1900 
1691265090.2409518 1825 1900 
1691265091.2395024 1175 1900 
1691265092.2394078 1825 1900 
1691265093.2383156 1125 1900 
1691265094.2383757 1825 1900 
1691265095.2427926 750 1900 
1691265096.2386556 1825 1925 
1691265097.2374978 850 1925 
1691265098.238518 1825 1950 
1691265099.2443938 1475 1925 
1691265100.2388773 1825 1925 
1691265101.240035 1400 1925 
1691265102.2450788 1825 1925 
1691265103.2391958 1650 1925 
1691265104.2392268 1825 1950 
1691265105.2394478 1750 1900 
1691265106.2391973 1825 1925 
1691265107.2395926 1825 1925 
1691265108.2400012 1825 1925 
1691265109.2473347 1850 1900 
1691265110.2393441 1825 1950 
1691265111.239513 1825 1925 
1691265112.2438297 1825 1925 
1691265113.2394853 1850 1925 
1691265114.239546 1850 1950 
1691265115.2394967 1850 1925 
1691265116.2438486 1850 1950 
1691265117.2398176 1850 1900 
1691265118.239842 1850 1950 
1691265119.2395217 1850 1925 
1691265120.2388852 1850 1950 
1691265121.2396019 1850 1950 
1691265122.2399454 1850 1950 
1691265123.2430866 1850 1950 
1691265124.242119 1850 1950 
1691265125.2398188 1725 1950 
1691265126.2400894 1850 1950 
1691265127.2401385 1775 1925 
1691265128.2417166 1850 1925 
1691265129.2403286 1800 1925 
1691265130.2394454 1825 1925 
1691265131.2394469 1825 1925 
1691265132.2474995 1825 1925 
1691265133.239364 1800 1925 
1691265134.2413876 1825 1925 
1691265135.2393112 1800 1925 
1691265136.2394962 1725 1925 
1691265137.239542 1700 1900 
1691265138.2394197 1800 1900 
1691265139.242151 1750 1900 
1691265140.2397327 1800 1900 
1691265141.2397919 1750 1900 
1691265142.239636 1650 1900 
1691265143.2434263 1825 1900 
1691265144.2399201 1825 1925 
1691265145.2411695 1825 1950 
1691265146.2400105 1850 1950 
1691265147.2417736 1850 1950 
1691265148.2402134 1825 1950 
1691265149.2401326 1850 1925 
1691265150.24038 1775 1925 
1691265151.2399917 1825 1950 
1691265152.2501802 1825 1925 
1691265153.2403672 1850 1950 
1691265154.2402134 1825 1925 
1691265155.2414935 1825 1950 
1691265156.240453 1825 1950 
1691265157.240877 1825 1925 
1691265158.2405598 1825 1950 
1691265159.2399635 1825 1950 
1691265160.2406528 1825 1850 
1691265161.240871 1700 1950 
1691265162.2462687 1825 1850 
1691265163.2399445 1750 1950 
1691265164.2408419 1825 1825 
1691265165.239721 1600 1925 
1691265166.240017 1825 1875 
1691265167.243139 1800 1925 
1691265168.2418795 1825 1850 
1691265169.24006 1575 1950 
1691265170.240091 1300 1875 
1691265171.2400138 1600 1950 
1691265172.2402852 1150 1850 
1691265173.2400513 1650 1950 
1691265174.2402308 1500 1950 
1691265175.241989 1675 1950 
1691265176.2404552 1650 1950 
1691265177.240264 1625 1950 
1691265178.2402995 1500 1925 
1691265179.24341 1825 1925 
1691265180.240612 1725 1925 
1691265181.2406344 1825 1925 
1691265182.2486463 1275 1925 
1691265183.2408829 1825 1925 
1691265184.240916 1575 1925 
1691265185.2429662 1825 1900 
1691265186.2400224 1575 1925 
1691265187.2410057 1825 1925 
1691265188.2407262 1825 1925 
1691265189.240772 1825 1925 
1691265190.240109 1825 1850 
1691265191.2408724 1825 1925 
1691265192.2583299 1800 1800 
1691265193.241327 1825 1900 
1691265194.2404032 1825 1900 
1691265195.241172 1825 1925 
1691265196.2428758 1825 1875 
1691265197.2414088 1825 1925 
1691265198.2402427 1825 1875 
1691265199.2411935 1825 1925 
1691265200.2405593 1825 1825 
1691265201.2405481 1825 1950 
1691265202.252096 1825 1825 
1691265203.2404559 1825 1925 
1691265204.240612 1825 1900 
1691265205.2407362 1825 1950 
1691265206.2395933 1475 1925 
1691265207.2421713 1825 1950 
1691265208.2408729 1575 1950 
1691265209.2409248 1825 1925 
1691265210.239986 1750 1925 
1691265211.2409956 1825 1950 
1691265212.241459 1800 1950 
1691265213.2408917 1850 1950 
1691265214.2409904 1825 1950 
1691265215.2411144 1850 1950 
1691265216.2413177 1750 1950 
1691265217.241007 1850 1950 
1691265218.2421687 1775 1975 
1691265219.2411852 1850 1950 
1691265220.2415674 1775 1950 
1691265221.2414603 1850 1950 
1691265222.241483 1775 1925 
1691265223.2417266 1850 1950 
1691265224.2417805 1850 1925 
1691265225.2408795 1850 1950 
1691265226.241874 1850 1925 
1691265227.2415547 1850 1950 
1691265228.2419097 1850 1900 
1691265229.2433963 1850 1950 
1691265230.2416706 1850 1925 
1691265231.2426956 1850 1950 
1691265232.2472732 1850 1975 
1691265233.240819 1850 1975 
1691265234.24211 1850 1950 
1691265235.2414405 1850 1975 
1691265236.2413294 1850 1975 
1691265237.2400012 1850 1975 
1691265238.241437 1850 1950 
1691265239.2411084 1850 1950 
1691265240.2415335 1850 1950 
1691265241.2402346 1825 1950 
1691265242.2415078 1750 1925 
1691265243.2414856 1825 1925 
1691265244.2414463 1800 1925 
1691265245.2424989 1825 1950 
1691265246.2414336 1800 1950 
1691265247.241425 1825 1925 
1691265248.2418237 1750 1950 
1691265249.2407045 1825 1925 
1691265250.2418315 1800 1950 
1691265251.2429051 1825 1925 
1691265252.2509193 1750 1950 
1691265253.2407749 1850 1950 
1691265254.241729 1775 1950 
1691265255.2422311 1850 1950 
1691265256.2422602 1800 1950 
1691265257.2411473 1850 1925 
1691265258.24236 1775 1950 
1691265259.245308 1850 1900 
1691265260.2424715 1850 1950 
1691265261.2424927 1850 1950 
1691265262.2450264 1825 1950 
1691265263.242441 1825 1950 
1691265264.242478 1825 1950 
1691265265.2425196 1850 1950 
1691265266.2429743 1850 1950 
1691265267.2424297 1825 1975 
1691265268.2425041 1850 1975 
1691265269.24277 1850 1975 
1691265270.242746 1850 1975 
1691265271.242061 1850 1975 
1691265272.2419455 1850 2000 
1691265273.2436595 1850 1975 
1691265274.2419093 1850 2000 
1691265275.2417784 1850 1925 
1691265276.2408125 1850 1975 
1691265277.2451065 1825 1900 
1691265278.2421653 1675 1975 
1691265279.2419891 1825 1900 
1691265280.2411523 1750 1975 
1691265281.2419991 1825 1925 
1691265282.2492855 1650 2000 
1691265283.2424798 1825 1950 
1691265284.2435951 1725 1975 
1691265285.2425098 1850 1925 
1691265286.2422845 1725 1975 
1691265287.2427416 1575 1950 
1691265288.2417672 1775 1975 
1691265289.2424154 1575 1900 
1691265290.2427723 1575 1975 
1691265291.2451892 1450 1975 
1691265292.2416666 1125 1975 
1691265293.242798 1375 1975 
1691265294.2430158 1675 1975 
1691265295.2440197 1700 1975 
1691265296.2418041 1850 1975 
1691265297.2430217 1125 1975 
1691265298.2430434 1825 2000 
1691265299.2430806 1350 1975 
1691265300.2419333 1825 1975 
1691265301.2430267 825 2000 
1691265302.2433155 1850 2000 
1691265303.243373 1675 1975 
1691265304.2424688 1850 1975 
1691265305.2435367 1850 1975 
1691265306.2447379 1850 1975 
1691265307.2424939 1850 1750 
1691265308.241485 1850 1950 
1691265309.242653 1850 1850 
1691265310.242585 1875 1975 
1691265311.2425983 1875 1950 
1691265312.250754 1850 1975 
1691265313.2427137 1875 1950 
1691265314.2468534 1850 1975 
1691265315.242794 1850 1925 
1691265316.2416937 1850 1950 
1691265317.2436044 1850 1925 
1691265318.2430017 1850 1950 
1691265319.2430696 1850 1850 
1691265320.243105 1850 1950 
1691265321.2431684 1850 1900 
1691265322.2432146 1850 1950 
1691265323.2456863 1525 1950 
1691265324.2431026 1850 1950 
1691265325.2433076 1600 1950 
1691265326.243329 1850 1950 
1691265327.2435606 1850 1950 
1691265328.243456 1825 1950 
1691265329.2435203 1475 1950 
1691265330.2439597 1850 1950 
1691265331.2425904 1850 1975 
1691265332.2529309 1825 1975 
1691265333.2440202 1850 1975 
1691265334.2439551 1850 1875 
1691265335.2430053 1850 1975 
1691265336.2440352 1850 1950 
1691265337.2440805 1850 1975 
1691265338.2441406 1850 1775 
1691265339.2446287 1800 1975 
1691265340.2441459 1850 1750 
1691265341.2430334 1850 1975 
1691265342.2514021 1825 1750 
1691265343.2422566 1825 1975 
1691265344.2433662 1825 1800 
1691265345.2434273 1825 1950 
1691265346.2434828 1825 1975 
1691265347.2424462 1825 1975 
1691265348.2434611 1825 1950 
1691265349.2436016 1825 1950 
1691265350.2464652 1825 1950 
1691265351.2426689 1825 1975 
1691265352.2434278 1825 1950 
1691265353.2437897 1825 1950 
1691265354.2438073 1825 1925 
1691265355.2428849 1825 1925 
1691265356.2439072 1825 1925 
1691265357.2456567 1825 1900 
1691265358.2512295 1625 1925 
1691265359.2430632 1825 1950 
1691265360.2444317 1825 1950 
1691265361.2446568 1825 1900 
1691265362.2551417 1725 1925 
1691265363.242944 1825 1775 
1691265364.2440994 1400 1925 
1691265365.244291 1825 1700 
1691265366.2440755 1075 1925 
1691265367.2433105 1825 1775 
1691265368.2443464 1825 1950 
1691265369.2444012 1825 1950 
1691265370.2446167 1825 1950 
1691265371.2434893 1800 1950 
1691265372.2463467 1825 1950 
1691265373.24461 1825 1925 
1691265374.2446458 1825 1925 
1691265375.2434745 1825 1925 
1691265376.244305 1825 1925 
1691265377.244073 1825 1925 
1691265378.2436032 1825 1925 
1691265379.243712 1825 1950 
1691265380.2437384 1825 1950 
1691265381.2439744 1825 1950 
1691265382.2466478 1850 1950 
1691265383.2445362 1850 1925 
1691265384.2441404 1850 1925 
1691265385.243952 1825 1900 
1691265386.244342 1825 1925 
1691265387.2443998 1850 1925 
1691265388.2444158 1800 1950 
1691265389.2458358 1850 1950 
1691265390.2442045 1825 1950 
1691265391.24466 1850 1925 
1691265392.2443109 1750 1950 
1691265393.2445252 1850 1900 
1691265394.243557 1625 1950 
1691265395.2469456 1850 1925 
1691265396.244635 1550 1925 
1691265397.2446823 1600 1900 
1691265398.2437274 1650 1950 
1691265399.2447617 1800 1900 
1691265400.2447894 1675 1925 
1691265401.2448344 1825 1950 
1691265402.2441463 1800 1925 
1691265403.2451105 1825 1950 
1691265404.2451625 1825 1950 
1691265405.2452025 1825 1950 
1691265406.246438 1825 1950 
1691265407.2450778 1825 1950 
1691265408.2452068 1850 1950 
1691265409.2452848 1825 1975 
1691265410.2444599 1850 1950 
1691265411.244168 1850 1950 
1691265412.2546072 1850 1950 
1691265413.244463 1850 1950 
1691265414.243483 1850 1950 
1691265415.2447064 1850 1950 
1691265416.2444966 1850 1975 
1691265417.2482164 1850 1950 
1691265418.2438478 1850 1975 
1691265419.244861 1850 1900 
1691265420.2449234 1850 1950 
1691265421.2449796 1850 1925 
1691265422.2438288 1825 1950 
1691265423.245074 1850 1950 
1691265424.245081 1825 1950 
1691265425.2451332 1850 1925 
1691265426.2442098 1825 1950 
1691265427.245218 1850 1950 
1691265428.2472105 1825 1950 
1691265429.2452652 1850 1925 
1691265430.24419 1825 1950 
1691265431.245256 1800 1950 
1691265432.247103 1850 1950 
1691265433.2453618 1800 1950 
1691265434.2445931 1800 1950 
1691265435.2456052 1675 1950 
1691265436.2456412 1800 1925 
1691265437.2457018 1125 1950 
1691265438.2444496 1475 1950 
1691265439.246766 800 1950 
1691265440.245717 1825 1800 
1691265441.2454984 1100 1950 
1691265442.2457516 1825 1900 
1691265443.2456133 1225 1950 
1691265444.2459033 1825 1825 
1691265445.2456439 1400 1950 
1691265446.2461183 1825 1925 
1691265447.2447395 1800 1875 
1691265448.2451944 1825 1800 
1691265449.2452374 1825 1800 
1691265450.2458208 1825 1775 
1691265451.2452595 1825 1950 
1691265452.2451832 1825 1825 
1691265453.2454448 1850 1925 
1691265454.2454798 1850 1775 
1691265455.2455394 1850 1950 
1691265456.2455888 1850 1950 
1691265457.2456024 1850 1975 
1691265458.2456212 1850 1975 
1691265459.245694 1850 1950 
1691265460.245779 1825 1950 
1691265461.2466295 1850 1950 
1691265462.2454937 1825 1950 
1691265463.2457895 1850 1950 
1691265464.2456884 1825 1950 
1691265465.2446284 1825 1950 
1691265466.2457337 1825 1950 
1691265467.2457697 950 1950 
1691265468.2460353 1825 1950 
1691265469.24519 850 1950 
1691265470.2462254 1825 1750 
1691265471.2462502 675 1925 
1691265472.2483954 1825 1775 
1691265473.2455873 950 1950 
1691265474.246252 1825 1875 
1691265475.246462 1100 1950 
1691265476.2464967 1825 1750 
1691265477.245545 1025 1950 
1691265478.2465935 1825 1800 
1691265479.2466316 975 1950 
1691265480.246698 1825 1800 
1691263198.8505702 1750 1950 
1691263199.8495758 1850 1900 
1691263200.8486075 1000 1950 
1691263201.8496518 1850 1925 
1691263202.8496954 1850 1950 
1691263203.8496733 1850 1975 
1691263204.8487203 1850 1950 
1691263205.849855 1825 1950 
1691263206.8498952 1825 1950 
1691263207.8501053 1825 1950 
1691263208.8527174 1825 1950 
1691263209.852016 1850 1950 
1691263210.8502364 1825 1925 
1691263211.850281 1700 1950 
1691263212.8493142 1850 1900 
1691263213.8500938 1650 1975 
1691263214.8530474 1825 1925 
1691263215.8515453 1675 1950 
1691263216.848534 1825 1875 
1691263217.8494284 1600 1950 
1691263218.8494148 1825 1875 
1691263219.8494906 1625 1900 
1691263220.8487444 1000 1825 
1691263221.851636 1275 1900 
1691263222.8525174 1300 1825 
1691263223.851459 1600 1925 
1691263224.8521333 1300 1850 
1691263225.8499274 1550 1900 
1691263226.8496027 1025 1925 
1691263227.8487172 1675 1925 
1691263228.851851 1450 1925 
1691263229.8497648 1825 1925 
1691263230.8524315 675 1925 
1691263231.8511853 1825 1900 
1691263232.8520858 1225 1925 
1691263233.850323 1825 1925 
1691263234.8502746 600 1925 
1691263235.849055 1800 1900 
1691263236.8527315 1175 1925 
1691263237.8502653 1700 1900 
1691263238.8520792 1800 1900 
1691263239.8492563 1800 1900 
1691263240.859565 1800 1925 
1691263241.8504667 1825 1900 
1691263242.8604991 1800 1750 
1691263243.8524938 1800 1900 
1691263244.8558688 1800 1825 
1691263245.8509264 1825 1900 
1691263246.850947 1800 1750 
1691263247.850511 1800 1900 
1691263248.8508837 1800 1750 
1691263249.8537033 1800 1900 
1691263250.8508162 1800 1800 
1691263251.8500257 1800 1900 
1691263252.8501737 1800 1775 
1691263253.850171 1800 1900 
1691263254.8493397 1800 1775 
1691263255.852258 1800 1900 
1691263256.8514345 1250 1900 
1691263257.8548846 1825 1900 
1691263258.8521452 1350 1900 
1691263259.8547766 1800 1900 
1691263260.8534107 1075 1925 
1691263261.8533688 1825 1900 
1691263262.8495033 1150 1900 
1691263263.8505838 1800 1900 
1691263264.8524156 1025 1925 
1691263265.8504734 1800 1925 
1691263266.849808 950 1925 
1691263267.853396 1825 1925 
1691263268.8536115 825 1925 
1691263269.8541439 1825 1925 
1691263270.8496964 1300 1925 
1691263271.8507578 1825 1925 
1691263272.8511493 1300 1775 
1691263273.8510385 1825 1925 
1691263274.8501096 1825 1750 
1691263275.854268 1825 1925 
1691263276.8523643 1825 1800 
1691263277.8529742 1850 1900 
1691263278.851281 1825 1825 
1691263279.8505523 1825 1950 
1691263280.8512156 1825 1825 
1691263281.8512313 1750 1950 
1691263282.8534818 1825 1850 
1691263283.8513238 1825 1925 
1691263284.8513741 1825 1850 
1691263285.8507428 1825 1925 
1691263286.850758 1825 1900 
1691263287.8508158 1825 1925 
1691263288.8534763 1825 1925 
1691263289.8498645 1825 1925 
1691263290.8508408 1825 1925 
1691263291.8532329 1825 1900 
1691263292.8509247 725 1900 
1691263293.8499029 1825 1900 
1691263294.8522797 75 1900 
1691263295.8509614 1825 1875 
1691263296.8510697 725 1900 
1691263297.8500836 1825 1875 
1691263298.8508682 100 1925 
1691263299.8527708 1475 1825 
1691263300.8535306 1025 1900 
1691263301.8504832 800 1850 
1691263302.8517804 150 1900 
1691263303.8515542 1600 1775 
1691263304.8518615 -475 1825 
1691263305.8515427 1800 1800 
1691263306.8527188 500 1850 
1691263307.8516648 1575 1775 
1691263308.8516638 1825 1875 
1691263309.8516133 1825 1800 
1691263310.8516603 1825 1875 
1691263311.8515778 1825 1900 
1691263312.852157 1825 1875 
1691263313.8518682 1575 1900 
1691263314.8521416 1825 1875 
1691263315.8521101 1625 1900 
1691263316.851067 1825 1925 
1691263317.8539267 1825 1925 
1691263318.8521247 1825 1925 
1691263319.8521512 1825 1925 
1691263320.851146 1825 1925 
1691263321.8516905 1825 1900 
1691263322.851251 1825 1925 
1691263323.8593493 1825 1925 
1691263324.8503494 1800 1925 
1691263325.8650336 1800 1925 
1691263326.8514652 1250 1925 
1691263327.8593366 1825 1850 
1691263328.8505669 1375 1925 
1691263329.8541477 1825 1850 
1691263330.854131 1300 1925 
1691263331.855557 1825 1825 
1691263332.854046 1650 1925 
1691263333.8550172 1825 1850 
1691263334.851747 1250 1925 
1691263335.8517833 75 1800 
1691263336.8519413 1325 1900 
1691263337.851829 1200 1825 
1691263338.8520925 1050 1925 
1691263339.8526165 875 1850 
1691263340.8630598 1275 1925 
1691263341.85426 1575 1950 
1691263342.8641067 1250 1950 
1691263343.8528707 125 1950 
1691263344.8542967 1825 1925 
1691263345.8525636 1150 1925 
1691263346.852748 1775 1925 
1691263347.851493 800 1925 
1691263348.852668 1825 1925 
1691263349.854802 850 1925 
1691263350.8561456 1825 1925 
1691263351.8534746 575 1900 
1691263352.8555489 1825 1925 
1691263353.852732 1825 1925 
1691263354.8529396 1825 1925 
1691263355.8600504 1825 1925 
1691263356.8529997 1825 1925 
1691263357.8611565 1825 1800 
1691263358.854901 1825 1925 
1691263359.8593347 1825 1825 
1691263360.8551369 1825 1925 
1691263361.865225 1825 1825 
1691263362.8521726 1825 1925 
1691263363.8522358 1825 1825 
1691263364.8522787 1650 1925 
1691263365.852289 1825 1800 
1691263366.8548808 1775 1925 
1691263367.8640604 1825 1775 
1691263368.8524685 1625 1925 
1691263369.852511 1825 1750 
1691263370.851507 1725 1925 
1691263371.8525078 675 1700 
1691263372.8525 1525 1925 
1691263373.8526337 1400 1925 
1691263374.866607 1750 1950 
1691263375.8529162 325 1950 
1691263376.8535588 1700 1950 
1691263377.8553507 950 1975 
1691263378.8518686 1675 1975 
1691263379.8529177 225 1950 
1691263380.8582666 1825 1950 
1691263381.8532135 250 1950 
1691263382.852297 1825 1975 
1691263383.8554256 700 1975 
1691263384.8534133 1825 1975 
1691263385.853273 900 1975 
1691263386.8523126 1825 1950 
1691263387.8650942 975 1975 
1691263388.8535502 1825 1950 
1691263389.8535712 1850 1850 
1691263390.8526123 1850 1875 
1691263391.85256 1825 1800 
1691263392.8540928 1825 1900 
1691263393.8526437 1825 1850 
1691263394.854639 1825 1850 
1691263395.8528414 1825 1800 
1691263396.8528814 1825 1975 
1691263397.852951 1825 1900 
1691263398.853021 1850 1975 
1691263399.852898 1825 1825 
1691263400.8558614 1825 1950 
1691263401.8555195 1825 1875 
1691263402.8531792 1825 1925 
1691263403.8532255 1825 1900 
1691263404.8531506 1850 1925 
1691263405.8521354 1850 1925 
1691263406.8532324 1825 1925 
1691263407.855861 1475 1925 
1691263408.8558693 1850 1925 
1691263409.8523989 1350 1900 
1691263410.8534267 1850 1925 
1691263411.8534646 1425 1925 
1691263412.853595 1825 1825 
1691263413.8525531 950 1925 
1691263414.85686 1825 1800 
1691263415.8563297 1100 1925 
1691263416.855158 1825 1750 
1691263417.870243 950 1925 
1691263418.8558285 1825 1800 
1691263419.8568919 1200 1900 
1691263420.8571324 1825 1750 
1691263421.854409 1175 1900 
1691263422.8540955 1825 1875 
1691263423.8540425 1450 1850 
1691263424.855107 1850 1800 
1691263425.8542035 1850 1925 
1691263426.853202 1850 1850 
1691263427.862855 1850 1925 
1691263428.8533292 1850 1925 
1691263429.853385 1850 1900 
1691263430.8533657 1850 1925 
1691263431.856277 1850 1925 
1691263432.8553207 1850 1900 
1691263433.8550935 1850 1925 
1691263434.8536973 1825 1925 
1691263435.8535008 1825 1925 
1691263436.8526099 1825 1950 
1691263437.8536441 1825 1925 
1691263438.8537095 1850 1925 
1691263439.8557131 1825 1925 
1691263440.8552203 1825 1925 
1691263441.8536236 1825 1925 
1691263442.8538122 1825 1800 
1691263444.8529398 1825 1850 
1691263445.8539274 1700 1900 
1691263446.8558815 1825 1800 
1691263447.8543775 1400 1925 
1691263448.8531141 1825 1825 
1691263449.85424 1625 1925 
1691263450.854278 1825 1825 
1691263451.854478 1500 1925 
1691263452.8560617 1825 1825 
1691263453.8545425 1375 1925 
1691263454.8545966 1750 1800 
1691263455.8544953 1575 1950 
1691263456.8580494 1850 1875 
1691263457.8548374 1500 1950 
1691263458.8575003 1825 1950 
1691263459.8545418 1650 1950 
1691263460.8547745 1725 1950 
1691263461.8549545 1825 1950 
1691263462.8539615 1825 1950 
1691263463.8540323 1850 1925 
1691263464.8568728 1825 1950 
1691263465.8551383 1825 1950 
1691263466.853937 1825 1950 
1691263467.8529398 1850 1925 
1691263468.8540628 1850 1925 
1691263469.854232 1850 1925 
1691263470.854212 1825 1925 
1691263471.853238 1850 1925 
1691263472.8542974 1850 1900 
1691263473.8543599 1825 1925 
1691263474.8544366 1825 1875 
1691263475.8564467 1825 1925 
1691263476.854439 1825 1875 
1691263477.8544674 1825 1925 
1691263478.854535 1850 1850 
1691263479.8535347 1700 1925 
1691263480.8546627 1850 1875 
1691263481.854607 1750 1925 
1691263482.8547733 1825 1925 
1691263483.85386 1825 1950 
1691263484.854902 1825 1950 
1691263485.8568382 1675 1950 
1691263486.8590648 1825 1975 
1691263487.853822 1825 1975 
1691263488.8549118 1725 1950 
1691263489.8551152 1750 1950 
1691263490.8554857 1825 1975 
1691263491.8552387 1600 1975 
1691263492.8573575 1825 1975 
1691263493.858524 1625 1975 
1691263494.8576405 1825 1975 
1691263495.8572316 1675 1950 
1691263496.8552885 1850 1950 
1691263497.854395 1850 1925 
1691263498.8536303 1850 1950 
1691263499.8547888 1850 1900 
1691263500.856523 1825 1950 
1691263501.8573434 1850 1900 
1691263502.8537664 1850 1950 
1691263503.8549085 1825 1925 
1691263504.8549938 1850 1975 
1691263505.8550675 1850 1950 
1691263506.8541272 1850 1975 
1691263507.8578045 1850 1925 
1691263508.8576157 1850 1975 
1691263509.858632 1850 1950 
1691263510.855063 1850 1975 
1691263511.8552542 1850 1925 
1691263512.8554091 1850 1975 
1691263513.8553693 1850 1975 
1691263514.8544834 1850 2000 
1691263515.855332 1675 1975 
1691263516.8553655 1850 1975 
1691263517.8555005 1725 1950 
1691263518.8546498 1850 1950 
1691263519.8557339 1675 1975 
1691263520.858779 1850 1950 
1691263521.8555868 1700 1975 
1691263522.8547747 1850 1975 
1691263523.8558455 1700 1975 
1691263524.8558989 1800 1975 
1691263525.8560042 1675 2000 
1691263526.858111 1800 2000 
