time pressure_pt1 pressure_pt2 pressure_pt3 pressure_pt4
1691266587.8735445 1 -1 0 -125 
1691266589.002597 0 0 0 -124 
1691266590.104314 2 0 -1 -124 
1691266591.2039454 1 1 0 -124 
1691266592.335406 1 0 -6 -125 
1691266593.4352932 1 0 -1 -124 
1691266594.5354388 1 -1 0 -124 
1691266595.6670334 0 -2 -2 -124 
1691266596.78287 1 0 0 -124 
1691266597.8827896 1 0 -1 -125 
1691266598.9849675 0 0 -1 -124 
1691266600.1118011 1 0 0 -125 
1691266601.213293 1 0 0 -124 
1691266602.3141363 1 0 -1 -124 
1691266603.4486718 1 0 -1 -125 
1691266604.5444682 2 0 0 -124 
1691266605.660478 1 0 0 -125 
1691266606.7603388 1 0 0 -125 
1691266607.8903315 0 0 0 -124 
1691266608.9914114 2 0 0 -124 
1691266610.0943298 0 0 0 -124 
1691266611.222712 1 0 0 -125 
1691266612.3229764 0 0 -1 -124 
1691266613.4238532 1 0 -1 -124 
1691266614.554319 0 1 6 -125 
1691266615.668535 0 0 0 -124 
1691266616.7698722 2 0 0 -124 
1691266617.871867 1 0 0 -124 
1691266619.001426 1 1 0 -124 
1691266620.101541 0 0 -1 -124 
1691266621.1997743 0 0 0 -124 
1691266622.332813 1 0 -1 -124 
1691266623.432109 1 0 0 -124 
1691266624.5481262 1 0 0 -125 
1691266625.6488795 1 0 -6 -124 
1691266626.7815213 1 0 -1 -125 
1691266627.8800535 1 0 -1 -124 
1691266628.9792957 1 0 0 -125 
1691266630.081472 0 4 7 -125 
1691266631.2106087 1 0 0 -125 
1691266632.311567 1 0 -1 -125 
1691266633.4268644 4 0 0 -125 
1691266634.5574799 1 0 0 -124 
1691266635.6624048 1 0 -1 -124 
1691266636.7579086 1 0 0 -124 
1691266640.4597635 1 0 0 -125 
1691266641.559933 1 0 0 -124 
1691266642.663792 -2 2 6 -125 
1691266643.7626514 0 0 -1 -124 
1691266644.8623857 1 0 0 -124 
1691266645.962167 1 0 0 -125 
1691266647.061055 0 0 0 -124 
1691266648.1629012 0 0 -1 -125 
1691266649.26092 0 0 0 -125 
1691266650.363248 1 0 -1 -124 
1691266651.4625173 1 0 0 -125 
1691266652.5634537 1 0 -7 -124 
1691266653.6626015 1 0 0 -124 
1691266654.7615213 0 0 0 -125 
1691266655.8637717 0 0 -1 -124 
1691266656.9807115 -1 3 5 -124 
1691266658.0809493 0 0 -1 -125 
1691266659.1793633 0 0 -1 -125 
1691266660.3106227 1 0 -1 -124 
1691266661.4101026 3 1 0 -124 
1691266662.5099196 2 0 0 -125 
1691266663.6414645 0 0 -1 -124 
1691266664.7433622 0 -1 6 -124 
1691266665.8572032 1 0 0 -124 
1691266666.9573007 1 0 0 -125 
1691266668.0883656 0 0 0 -125 
1691266669.1884658 1 0 0 -124 
1691266670.289216 1 0 -1 -124 
1691266671.4193373 1 0 0 -125 
1691266672.5213122 3 1 0 -124 
1691266673.6209452 0 0 0 -125 
1691266674.7357605 1 0 0 -125 
1691266675.8681262 3 -4 7 -124 
1691266676.9684365 0 0 0 -125 
1691266678.066638 1 0 0 -124 
1691266679.2007442 -1 -1 -3 -124 
1691266680.297659 1 0 0 -124 
1691266681.3975852 0 0 0 -124 
1691266682.529801 1 0 -1 -124 
1691266683.6295562 6 3 1 -124 
1691266684.7460656 1 1 -1 -124 
1691266685.84405 0 0 0 -124 
1691266686.9770274 3 0 -1 -124 
1691266688.0760815 1 0 0 -125 
1691266689.1783123 1 0 0 -124 
1691266690.3072395 1 0 0 -125 
1691266691.4071367 2 0 0 -124 
1691266692.507399 1 0 0 -124 
1691266693.6393147 1 0 -1 -124 
1691266694.756946 0 0 -1 -124 
1691266695.854989 0 0 -1 -124 
1691266696.9546762 1 0 0 -125 
1691266698.0867062 -2 3 8 -125 
1691266699.1855147 1 0 0 -125 
1691266700.2864017 0 -1 0 -124 
1691266701.3862166 1 1 0 -125 
1691266702.5166569 1 0 0 -124 
1691266703.6325834 1 0 0 -125 
1691266704.7328167 1 0 0 -124 
1691266705.8317573 0 0 0 -124 
1691266706.9649396 0 -1 0 -124 
1691266708.0648413 1 0 -1 -124 
1691266709.162848 0 0 0 -124 
1691266710.301328 2 0 -1 -124 
1691266711.3951666 1 0 0 -125 
1691266712.5119977 1 0 -1 -125 
1691266713.6422327 1 0 0 -124 
1691266714.743083 0 0 -1 -124 
1691266715.8414555 0 0 0 -124 
1691266716.9436417 1 0 -5 -124 
1691266718.0733128 1 0 0 -124 
1691266719.1733286 1 0 0 -124 
1691266720.2734175 1 0 0 -125 
1691266721.4074876 1 0 0 -124 
1691266722.5206788 1 0 0 -124 
1691266723.6207185 1 0 0 -124 
1691266724.7215383 8 4 3 -124 
1691266725.850801 0 0 0 -124 
1691266726.9556224 1 0 -1 -125 
1691266728.0567718 0 -1 -1 -125 
1691266729.1831431 1 0 0 -125 
1691266730.2832117 1 0 0 -124 
1691266731.4002626 1 0 -2 -125 
1691266732.535697 1 0 0 -125 
1691266733.6303234 1 0 0 -124 
1691266734.7303932 1 0 0 -125 
1691266735.8318532 0 -1 -4 -124 
1691266736.96205 0 0 -1 -125 
1691266738.0623953 1 0 -1 -124 
1691266739.161679 1 1 0 -124 
1691266740.2925134 1 0 0 -124 
1691266741.4085078 1 0 0 -124 
1691266742.5091267 0 0 -1 -124 
1691266743.6394525 1 0 0 -125 
1691266744.7403116 0 0 -2 -124 
1691266745.840685 1 0 -1 -125 
1691266746.9435182 -3 -1 -4 -124 
1691266748.0732195 1 0 0 -124 
1691266749.171086 1 0 0 -124 
1691266750.287657 0 0 -3 -124 
1691266751.4179237 0 1 0 -124 
1691266752.518253 2 0 0 -124 
1691266753.6181238 1 0 0 -125 
1691266754.7191908 1 -1 0 -124 
1691266755.8494334 1 0 0 -125 
1691266756.9502652 1 0 -1 -124 
1691266758.0527828 -1 -2 -5 -125 
1691266759.1803617 1 0 0 -125 
1691266760.2972643 1 0 -1 -124 
1691266761.3975763 -2 3 9 -124 
1691266762.527734 1 0 0 -124 
1691266763.6276073 1 0 0 -125 
1691266764.7326362 1 0 0 -124 
1691266765.8284883 0 0 -1 -124 
1691266766.95833 0 0 0 -125 
1691266768.060201 1 0 -1 -124 
1691266769.1754923 0 0 -1 -124 
1691266770.2750242 1 0 0 -124 
1691266771.4057856 1 0 0 -124 
1691266772.507296 1 1 -3 -125 
1691266773.606583 0 0 -1 -124 
1691266789.149161 1 0 0 -125 
1691266790.2492144 1 0 0 -124 
1691266791.348413 1 0 0 -124 
1691266792.4525876 -2 -2 -4 -125 
1691266793.5492654 1 0 0 -124 
1691266794.6506164 0 0 -1 -124 
1691266795.7504184 1 0 -1 -125 
1691266796.8504725 1 0 -1 -125 
1691266797.9507508 10 -3 9 -124 
1691266799.0528338 1 0 0 -125 
1691266800.1495817 1 0 0 -124 
1691266801.3160262 1 -1 0 -124 
1691266805.7122483 0 0 0 -125 
1691266808.898347 1 0 -1 -124 
1691266809.9960284 7 6 4 -124 
1691266813.015444 1 0 -1 -125 
1691266814.1148002 1 0 0 -124 
1691266815.2155735 3 1 -2 -125 
1691266816.3155713 1 0 -1 -125 
1691266817.4173808 1 0 0 -125 
1691266818.51479 1 0 0 -124 
1691266819.6137297 0 0 0 -124 
1691266820.7148936 2 0 0 -124 
1691266821.8162494 0 0 0 -124 
1691266822.9237099 1 0 0 -124 
1691266824.0160434 1 0 -1 -125 
1691266825.1174784 5 4 3 -125 
1691266826.2159145 1 0 -1 -125 
1691266827.3150303 1 0 0 -125 
1691266828.415338 1 0 0 -124 
1691266829.5315561 1 1 0 -125 
1691266830.6320348 1 0 -1 -125 
1691266831.793647 1 0 0 -124 
1691266863.7463844 0 1 0 -125 
1691266868.6499054 1 0 0 -124 
1691266871.7220757 0 0 -1 -124 
1691266875.714521 -1 -2 -3 -124 
1691266881.359694 1 0 -1 -124 
1691266882.4589667 1 0 0 -125 
1691266883.559781 1 0 -1 -124 
1691266884.6588964 1 0 0 -124 
1691266885.7587419 1 0 0 -124 
1691266886.863558 1 0 -2 -125 
1691266900.932369 1 0 0 -125 
1691266902.730023 0 0 0 -124 
1691266905.593618 0 0 0 -125 
1691266910.6268065 1 0 1 -124 
1691266913.4768536 6 4 1 -124 
1691266915.7482204 -2 -1 6 -124 
1691266920.231489 1 0 0 -125 
1691266921.3313406 1 0 0 -125 
1691266922.4299717 0 0 0 -125 
1691266923.534149 1 0 0 -124 
1691266924.6312563 1 0 0 -124 
1691266925.7322354 1 0 -1 -124 
1691266926.8506446 -1 3 6 -124 
1691266927.9492989 0 0 0 -124 
1691266929.0495555 0 0 0 -124 
1691266930.1513176 0 0 -2 -125 
1691266931.2944245 0 -1 -5 -125 
1691266932.3826084 2 0 -1 -124 
1691266933.4818091 1 0 0 -124 
1691266934.6152866 1 -2 3 -125 
1691266936.6179626 0 1 0 -124 
1691266937.7183459 0 0 0 -125 
1691266938.8431816 1 0 -1 -125 
1691266939.9562128 1 0 0 -124 
1691266941.0717893 0 -1 -1 -125 
1691266942.1562033 2 0 0 -124 
1691266943.2871838 1 0 0 -124 
1691266944.3873112 1 0 0 -124 
1691266945.506294 1 0 0 -125 
1691266946.6035779 1 0 0 -124 
1691266947.7197967 1 0 0 -124 
1691266948.8368392 1 0 -1 -125 
1691266949.9360313 1 1 0 -125 
1691266951.0365162 0 0 0 -125 
1691266952.167487 10 5 4 -124 
1691266953.267813 0 -1 0 -125 
1691266954.3840952 1 0 -1 -124 
1691266955.5147314 6 1 0 -124 
1691266956.617921 1 0 0 -125 
1691266957.7301989 0 1 0 -124 
1691266958.8575952 4 1 0 -124 
1691266959.9886918 0 -1 0 -124 
1691266961.0912948 0 -1 0 -124 
1691266962.1916842 -1 -1 -6 -125 
1691266963.3181722 0 0 0 -125 
1691266964.4260118 1 0 -1 -125 
1691266965.5356667 1 0 0 -125 
1691266966.6654851 0 0 0 -125 
1691266967.7666914 2 0 0 -125 
1691266968.8837895 0 -2 2 -124 
1691266969.998549 0 0 0 -125 
1691266971.1286201 0 0 0 -125 
1691266972.2321062 1 0 -1 -125 
1691266973.3301332 1 0 0 -124 
1691266974.4609003 1 0 0 -124 
1691266975.561056 1 0 0 -124 
1691266976.6810238 1 0 0 -124 
1691266977.7892277 1 0 0 -125 
1691266978.9212313 1 0 -1 -124 
1691266980.0373027 1 0 -1 -124 
1691266981.153093 0 0 -1 -125 
1691266982.2840571 1 7 5 -124 
1691266983.3832457 1 0 0 -124 
1691266984.4836462 2 0 0 -124 
1691266985.6145873 1 0 0 -124 
1691266986.7155285 1 0 -2 -124 
1691266987.8315043 1 0 -1 -124 
1691266988.9330468 1 0 0 -125 
1691266990.0624666 0 0 -2 -124 
1691266991.1784322 1 0 -1 -125 
1691266992.293935 2 0 0 -125 
1691266993.4297671 1 0 0 -125 
1691266994.5236852 0 0 0 -124 
1691266995.6259289 1 1 0 -124 
1691266996.7398906 2 0 -2 -124 
1691266997.8701205 1 0 0 -124 
1691266998.9867802 0 0 -1 -124 
1691267000.093542 -1 -2 -6 -124 
1691267001.2191684 2 -1 0 -124 
1691267002.3343277 1 0 0 -124 
1691267003.4490707 0 0 0 -125 
1691267004.5855236 1 0 0 -124 
1691267005.6822708 1 0 -1 -124 
1691267006.7820501 7 4 2 -124 
1691267007.8840585 1 -1 0 -125 
1691267009.0133853 1 0 -1 -124 
1691267010.132186 1 0 0 -1 
1691267011.2429852 1 -1 -1 -125 
1691267012.354465 1 0 0 -125 
1691267013.486652 1 -1 0 -124 
1691267014.6017497 1 0 0 -124 
1691267015.7020075 1 0 0 -125 
1691267016.8278146 1 0 0 -125 
1691267017.9447987 1 0 -1 -125 
1691267019.0428638 0 0 0 -124 
1691267020.164948 1 0 0 -124 
1691267021.2920816 0 0 1 -124 
1691267022.3921034 0 0 0 -125 
1691267023.4920325 1 0 0 -125 
1691267024.6250489 1 1 -1 -124 
1691267025.7241104 1 0 0 -124 
1691267026.8240418 1 0 0 -124 
1691267027.926016 0 -1 -1 -125 
1691267029.0569034 0 -1 -2 -125 
1691267030.1701987 0 0 0 -125 
1691267031.271664 5 2 0 -124 
1691267032.4013455 0 0 0 -125 
1691267033.5025356 1 0 0 -124 
1691267034.6025908 2 0 0 -124 
1691267035.702854 3 0 0 -124 
1691267036.8364108 1 0 0 -124 
1691267037.9346519 1 0 0 -125 
1691267039.0499208 2 0 0 -124 
1691267040.181945 1 0 -1 -124 
1691267041.2816021 1 0 -1 -125 
1691267042.381824 0 -2 7 -124 
1691267043.5118697 1 0 0 -124 
1691267044.6120381 1 0 0 -124 
1691267045.7120786 1 0 0 -124 
1691267046.8111124 0 0 0 -125 
1691267047.944682 1 0 -1 -125 
1691267049.0591972 1 0 0 -125 
1691267050.15933 3 0 0 -125 
1691267051.2903128 1 0 0 -125 
1691267052.3920696 1 0 -1 -125 
1691267053.491524 -2 5 7 -125 
1691267054.6223135 1 0 -1 -125 
1691267055.7221248 0 -1 0 -125 
1691267056.8205066 0 0 0 -125 
1691267057.9377456 1 0 0 -124 
1691267059.067487 0 0 0 -124 
1691267060.1674976 0 0 0 -124 
1691267061.2675872 0 0 0 -125 
1691267062.3997734 2 0 0 -124 
1691267063.5001497 1 1 0 -124 
1691267064.6007454 1 0 -4 -125 
1691267065.7000542 1 0 0 -124 
1691267066.8310523 1 0 0 -125 
1691267067.9480283 7 5 3 -125 
1691267069.048292 1 0 -1 -125 
1691267070.1784403 1 0 0 -124 
1691267071.277157 0 0 0 -124 
1691267072.3790493 5 2 0 -125 
1691267073.5123687 1 0 0 -124 
1691267074.6098986 1 1 0 -124 
1691267075.710454 0 -2 4 -124 
1691267076.8262668 0 0 -1 -125 
1691267077.9569342 1 0 0 -124 
1691267079.0591834 0 0 -2 -125 
1691267090.5899 1 0 0 -125 
1691267091.691883 1 0 -1 -125 
1691267092.7898998 0 0 0 -125 
1691267093.8924277 1 0 -1 -125 
1691267094.9938717 0 0 7 -125 
1691267096.0920813 1 0 -1 -125 
1691267097.190207 1 0 0 -124 
1691267098.2918737 1 0 -1 -125 
1691267099.3905742 1 0 0 -125 
1691267117.7318664 1 0 0 -125 
1691267118.8332407 1 0 0 -124 
1691267127.036508 1 0 0 -125 
1691267128.1382647 0 0 -1 -124 
1691267136.1171215 7 4 2 -124 
1691267137.20617 1 0 0 -125 
1691267138.304371 1 0 0 -124 
1691267139.4046748 1 1 0 -125 
1691267140.504617 4 2 0 -124 
1691267141.6071634 1 0 0 -124 
1691267142.703357 1 0 0 -125 
1691267143.8645506 2 0 0 -125 
1691267149.4450471 1 0 -1 -125 
1691267150.5452316 2 0 -7 -125 
1691267151.643226 1 0 0 -124 
1691267152.7435424 1 0 0 -125 
1691267153.8479702 2 1 0 -125 
1691267154.9453387 0 0 -1 -125 
1691267156.0595655 0 0 -1 -124 
1691267157.1436682 0 0 0 -124 
1691267158.2437112 1 0 0 -124 
1691267159.3477447 2 1 0 -125 
1691267160.4461262 1 0 -1 -125 
1691267161.546064 0 0 -1 -124 
1691267162.6455767 1 0 -1 -124 
1691267163.7456143 1 0 -1 -124 
1691267164.8441007 1 0 0 -124 
1691267165.9601605 0 0 0 -125 
1691267167.0644672 0 0 0 -125 
1691267168.1602228 0 0 0 -124 
1691267169.2643588 1 0 -1 -124 
1691267170.3915024 1 0 0 -124 
1691267171.492573 1 1 0 -124 
1691267172.5933216 1 0 -2 -124 
1691267173.7111297 3 0 0 -125 
1691267174.8382938 1 0 0 -125 
1691267175.940129 0 0 -1 -124 
1691267177.0399847 0 0 -2 -125 
1691267178.1712742 1 0 -2 -125 
1691267179.2705998 1 0 0 -124 
1691267180.3697953 2 0 0 -125 
1691267181.501949 1 0 0 -124 
1691267182.6024916 1 1 0 -124 
1691267183.7165198 0 0 0 -125 
1691267184.8185277 7 5 1 -125 
1691267185.9496806 0 0 -1 -125 
1691267187.0481567 1 0 0 -124 
1691267188.1499434 0 0 -2 -124 
1691267189.2801476 1 0 0 -124 
1691267190.379903 1 0 0 -124 
1691267191.4814653 2 0 0 -124 
1691267192.6132984 1 0 -1 -125 
1691267193.727373 1 0 0 -125 
1691267194.8273444 1 0 0 -125 
1691267195.9293785 2 0 -1 -124 
1691267197.0603778 1 0 -2 -125 
1691267198.1601288 0 0 -1 -125 
1691267199.2596495 1 0 0 -124 
1691267200.389308 0 0 0 -124 
1691267201.490758 1 0 0 -125 
1691267202.6079524 0 -1 -3 -124 
1691267203.7074184 0 0 -1 -125 
1691267204.8381066 1 1 0 -124 
1691267205.9385529 0 0 -1 -125 
1691267207.0384958 3 4 5 -124 
1691267208.1700554 0 0 -1 -125 
1691267209.270004 0 0 -1 -125 
1691267210.3699431 1 0 -5 -124 
1691267211.5044785 1 0 0 -124 
1691267212.6164675 1 1 0 -125 
1691267213.7169235 1 0 -1 -124 
1691267214.8168955 0 -1 0 -125 
1691267215.9464955 1 0 0 -125 
1691267217.0480278 1 0 0 -124 
1691267218.1489983 9 3 2 -124 
1691267219.280132 1 0 -1 -124 
1691267220.3797905 1 1 0 -124 
1691267221.514841 -1 4 7 -124 
1691267222.6182733 0 -1 0 -125 
1691267223.734418 1 0 -1 -125 
1691267224.834743 -2 4 5 -124 
1691267225.932775 0 0 0 -125 
1691267227.0636415 0 0 0 -124 
1691267228.1656106 0 0 -2 -124 
1691267229.2660055 1 0 -1 -124 
1691267230.3955703 1 0 0 -124 
1691267231.4961853 1 0 0 -124 
1691267232.6111965 1 0 0 -124 
1691267233.7122505 1 0 0 -125 
1691267234.8437347 1 0 -1 -125 
1691267235.9439926 1 0 -1 -124 
1691267237.0435343 1 0 0 -124 
1691267238.1785953 0 -1 0 -125 
1691267239.2742376 1 0 0 -124 
1691267240.3746045 2 0 0 -125 
1691267284.6408856 2 0 0 -124 
1691267285.7409682 1 0 0 -124 
1691267286.841133 0 0 -1 -124 
1691267287.942617 0 0 -1 -125 
1691267289.0408084 1 0 0 -125 
1691267290.1433015 0 -1 0 -125 
1691267291.2428777 2 0 -1 -125 
1691267292.3408482 1 0 0 -125 
1691267293.4412692 1 0 0 -124 
1691267294.544725 1 0 0 -125 
1691267295.64391 1 -1 -1 -124 
1691267296.746448 1 0 -1 -124 
1691267297.8411973 0 0 0 -125 
1691267298.941355 0 0 0 -125 
1691267300.0423265 0 0 -1 -125 
1691267301.1575468 0 0 0 -125 
1691267302.2593591 1 0 -1 -125 
1691267303.358255 1 0 -1 -124 
1691267304.491154 -1 -2 3 -125 
1691267305.5888424 1 0 1 -124 
1691267306.688139 0 0 0 -124 
1691267307.8213634 1 0 -1 -125 
1691267308.9308772 0 0 0 -124 
1691267310.0388153 1 0 0 -124 
1691267311.1415615 1 0 -1 -124 
1691267312.2748518 1 -1 -1 -124 
1691267313.3717082 0 0 -1 -125 
1691267314.4700165 1 0 0 -125 
1691267315.602734 10 7 4 -125 
1691267316.700981 1 0 0 -125 
1691267317.80164 0 0 -1 -125 
1691267318.9170027 0 0 0 -125 
1691267320.0482347 0 0 0 -124 
1691267321.150163 0 0 -1 -124 
1691267322.248467 1 0 0 -124 
1691267323.4062066 2 0 0 -125 
1691267324.4827378 1 0 0 -124 
1691267325.5833213 1 0 -1 -125 
1691267326.7197561 1 0 -2 -125 
1691267327.8135855 1 0 0 -124 
1691267328.9339974 0 0 -1 -124 
1691267330.0304158 0 0 -1 -125 
1691267331.1635828 0 0 -1 -125 
1691267332.2608435 1 0 0 -125 
1691267333.3613756 0 0 -1 -125 
1691267334.512077 6 3 3 -124 
1691267335.5921226 1 0 0 -124 
1691267336.691945 1 0 0 -125 
1691267337.8249164 -2 4 7 -125 
1691267338.956622 1 0 0 -124 
1691267340.0557506 0 0 -1 -125 
1691267341.1570618 1 -1 -1 -124 
1691267342.2871394 1 0 -1 -125 
1691267343.3847833 0 0 0 -124 
1691267344.4853687 2 0 0 -125 
1691267345.5879972 6 -4 -4 -125 
1691267346.70157 1 0 0 -125 
1691267347.8033996 0 0 -1 -125 
1691267348.90586 0 0 0 -125 
1691267350.0199115 1 0 0 -125 
1691267351.1358552 0 0 0 -124 
1691267352.23591 0 0 0 -125 
1691267353.3367474 1 0 -4 -124 
1691267354.471651 0 0 1 -125 
1691267355.5834024 2 0 0 -125 
1691267356.6830919 1 0 0 -124 
1691267357.8144197 1 0 0 -124 
1691267452.4147003 4 5 4 -125 
1691267453.5125933 0 0 0 -124 
1691267454.6148639 0 0 -1 -125 
1691267455.7136939 1 0 0 -125 
1691267456.813912 1 0 0 -124 
1691267457.9163423 7 -3 10 -124 
1691267459.012782 0 0 0 -125 
1691267460.1208732 0 0 -1 -124 
1691267461.2132099 0 0 0 -125 
1691267462.3188303 0 0 -6 -124 
1691267463.4131713 0 0 0 -125 
1691267464.5141742 1 0 0 -124 
1691267465.6133003 0 0 0 -124 
1691267466.7144501 1 0 0 -125 
1691267467.8174162 0 -1 -5 -125 
1691267468.9329891 0 1 -1 -125 
1691267470.0316088 0 0 -1 -124 
1691267471.1335924 0 -1 -1 -125 
1691267472.2628741 2 0 0 -125 
1691267473.3631005 1 1 0 -125 
1691267474.4648056 1 0 -1 -124 
1691267475.5948439 1 0 0 -124 
1691267476.6976254 1 0 0 -125 
1691267477.8107123 0 0 0 -125 
1691267478.9117756 0 0 -6 -124 
1691267480.0431194 1 0 0 -125 
1691267481.1419873 0 0 0 -125 
1691267482.245468 1 0 -1 -124 
1691267483.3771477 1 0 -1 -124 
1691267484.4740033 0 0 0 -124 
1691267485.5755339 1 0 0 -125 
1691267486.6923556 5 2 1 -124 
1691267487.8235683 1 0 0 -125 
1691267488.923372 1 0 0 -125 
1691267490.0258706 1 0 -1 -124 
1691267491.1577768 1 0 -1 -125 
1691267492.2556198 0 1 0 -124 
1691267493.3577716 1 -1 0 -125 
1691267494.4881473 1 0 1 -124 
1691267495.5877633 1 0 0 -124 
1691267496.7037497 1 0 0 -124 
1691267497.8043778 1 1 0 -124 
1691267498.93653 1 0 0 -124 
1691267500.0347202 0 0 0 -124 
1691267501.1413143 -1 -1 -3 -125 
1691267502.2681913 1 0 0 -124 
1691267503.368137 1 0 0 -124 
1691267504.4684575 1 0 0 -124 
1691267505.594386 1 0 0 -124 
1691267506.7262356 1 0 0 -125 
1691267507.8283966 1 0 -2 -125 
1691267508.9255326 0 0 0 -125 
1691267510.0585005 0 0 1 -124 
1691267511.1607144 1 0 -1 -125 
1691267512.2596192 6 5 4 -124 
1691267513.3924506 2 0 0 -124 
1691267514.4906192 1 0 0 -124 
1691267515.5914235 0 0 -3 -125 
1691267516.6906009 1 0 0 -124 
1691267517.8066394 1 0 0 -125 
1691267518.9117115 1 0 0 -124 
1691267520.007029 1 0 0 -125 
1691267521.1116862 2 -1 -1 -124 
1691267522.239316 0 0 0 -125 
1691267523.341272 1 0 -1 -124 
1691267524.4397478 7 2 3 -125 
1691267525.5714078 0 0 1 -124 
1691267526.6870632 1 0 0 -124 
1691267527.7879086 0 0 -2 -125 
1691267528.886031 0 0 0 -125 
1691267530.0198464 0 0 0 -125 
1691267531.1262267 0 0 -3 -125 
1691267532.2184718 0 0 0 -124 
1691267533.3515809 1 0 0 -124 
1691267534.451758 1 0 0 -124 
1691267535.5699105 1 -1 0 -125 
1691267536.6679826 1 0 0 -124 
1691267537.7995708 1 0 0 -124 
1691267538.9068396 2 0 -1 -125 
1691267540.0022175 1 0 -1 -125 
1691267541.1319063 1 0 0 -124 
1691267542.2352574 0 -1 -1 -125 
1691267543.3320937 1 0 0 -124 
1691267544.464349 1 0 0 -124 
1691267545.5832407 0 -1 5 -124 
1691267546.678941 0 0 0 -125 
1691267547.7801929 1 0 0 -124 
1691267548.9122298 1 0 0 -124 
1691267550.0141919 6 2 2 -124 
1691267551.1142392 1 0 -1 0 
1691267552.2475696 1 -1 0 -125 
1691267553.346713 0 -1 2 -125 
1691267554.4610314 1 0 0 -125 
1691267555.5887167 1 0 0 -125 
1691267556.7056441 6 2 2 -124 
1691267557.8048122 0 1 0 -124 
1691267558.9048872 1 0 0 -124 
1691267560.0398185 -1 0 -4 -124 
1691267561.1367707 2 0 0 -124 
1691267562.236073 0 0 0 -124 
1691267563.3686762 1 0 0 -125 
1691267564.4696126 3 5 6 -124 
1691267565.586043 0 0 -1 -124 
1691267566.6849418 0 1 0 -124 
1691267567.8174496 1 0 1 -124 
1691267568.916918 1 0 0 -124 
1691267570.016063 0 0 0 -125 
1691267571.150289 0 0 -1 -125 
1691267572.249645 1 0 0 -124 
1691267573.349385 1 0 0 -124 
1691267574.4814146 2 0 0 -125 
1691267575.5973847 1 0 0 -125 
1691267576.6974273 1 0 0 -124 
1691267577.7975798 1 0 0 -124 
1691267578.931644 1 0 -1 -124 
1691267580.02853 0 0 0 -125 
1691267581.130834 0 0 -1 -125 
1691267582.2288513 0 0 0 -124 
1691267583.3639371 1 0 -1 -125 
1691267584.4766755 0 0 0 -125 
1691267585.5780258 2 0 0 -124 
1691267586.6800716 1 0 -4 -125 
1691267587.8100805 1 0 0 -124 
1691267588.9089322 0 0 0 -124 
1691267590.0111675 0 -1 0 -125 
1691267591.1432068 0 0 -1 -124 
1691267592.2450857 1 0 -1 -125 
1691267593.3583293 1 0 0 -124 
1691267594.489138 0 0 0 -124 
1691267595.592493 1 0 -1 -125 
1691267596.6893544 0 0 0 -124 
1691267597.793142 2 -1 5 -125 
1691267598.92115 0 0 0 -125 
1691267600.0236032 0 -1 0 -125 
1691267601.130233 1 0 -1 -125 
1691267602.2549834 1 0 0 -124 
1691267603.3724673 1 0 0 -125 
1691267604.4711971 1 0 0 -125 
1691267605.58487 1 0 0 -124 
1691267606.716971 1 0 0 -124 
1691267607.8157907 0 0 0 -124 
1691267608.923956 4 1 1 -124 
1691267610.049395 1 0 0 -125 
1691267611.1492548 1 0 0 -124 
1691267612.267237 2 0 0 -124 
1691267613.3972106 1 0 0 -124 
1691267614.497279 1 0 0 -125 
1691267615.600261 0 -1 -1 -124 
1691267616.6961725 0 0 0 -125 
1691267617.8294508 1 0 0 -124 
1691267618.9316254 1 0 -1 -125 
1691267620.0307126 1 0 0 -124 
1691267621.1606083 0 0 0 -125 
1691267622.2784753 0 0 -2 -124 
1691267623.3776724 1 0 0 -125 
1691267624.5101426 1 1 0 -124 
1691267625.6097395 1 0 0 -124 
1691267626.7106977 7 5 5 -124 
1691267627.8096666 2 0 0 -125 
1691267628.944293 1 0 -1 -125 
1691267630.040988 0 0 0 -124 
1691267631.1591043 0 0 -2 -124 
1691267632.290183 1 0 0 -124 
1691267633.3922162 1 0 -5 -125 
1691267634.4902666 1 0 0 -124 
1691267635.5918677 2 0 0 -124 
1691267636.722322 1 0 0 -125 
1691267637.8253467 0 -1 -5 -124 
1691267638.9232929 0 -1 0 -125 
1691267640.0545938 1 0 0 -125 
1691267641.1724052 2 0 0 -125 
1691267642.2715137 0 0 -1 -125 
1691267643.4026418 1 0 0 -125 
1691267644.5047514 1 0 -1 -124 
1691267645.6017323 0 0 0 -125 
1691267646.7034247 1 1 0 -124 
1691267647.835059 1 0 0 -124 
1691267648.935131 2 0 0 -125 
1691267650.0508983 1 0 0 -125 
1691267651.1497316 0 0 0 -125 
1691267652.2839198 7 3 3 -125 
1691267653.3818727 0 0 0 -124 
1691267654.4818854 0 0 0 -125 
1691267655.583185 2 0 0 -124 
1691267656.7152126 1 0 0 -125 
1691267657.8152194 1 0 0 -124 
1691267658.931288 1 0 0 -124 
1691267660.0635157 2 0 0 -124 
1691267661.1622727 0 0 0 -125 
1691267662.265502 1 0 -2 -125 
1691267663.3953676 2 0 0 -125 
1691267664.495485 1 0 0 -125 
1691267665.5954428 1 0 0 -124 
1691267666.6958513 1 0 0 -125 
1691267667.8325682 1 0 -1 -125 
1691267668.9445193 1 0 0 -125 
1691267670.0440018 1 0 0 -125 
1691267671.176332 1 0 1 -125 
1691267672.2772675 0 0 -1 -125 
